CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
HAHTE,Edna Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bed58849c20c3a9a4e4a77a48ac61,49.4000311,-104.9172062,5-22-W2,Saskatchewan,250000,1952-03-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HABDE,Edouard Lake,Undetermined,,Lake,Water Feature,LAKE,0c28045b849c20c39428dfbd515030bc,52.3833401,-104.3338413,39-17-W2,Saskatchewan,250000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTF,Edward Coulee,Undetermined,,Coulee,Terrain Feature,VALL,0c2bed19849c20c3cb0d11c22ef79ea9,49.6666921,-108.7007128,"19,20-8-20-W3",Saskatchewan,50000,1968-12-16,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATHX,Edward Lake,Undetermined,,Lake,Water Feature,LAKE,0c31b6b3849c20c312eef7d4ddce3985,53.6500741,-107.7506342,54-12-W3,Saskatchewan,1000000,1956-10-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTH,Edward Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bedc1849c20c3a501494469b5f8cb,52.4167373,-109.4507454,"40-24,25-W3",Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQJZ,Edwards Bay,Undetermined,,Bay,Water Feature,BAY,0c304699849c20c332ba001752c149dd,59.1168393,-103.2005089,,Saskatchewan,50000,1968-01-19,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTJ,Edwards Island,Undetermined,,Island,Terrain Feature,ISL,0c2bee31849c20c30acada1a0b73223f,55.5000720,-104.5004353,,Saskatchewan,50000,1960-11-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTL,Edwards Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bee86849c20c3b19360759702d28e,54.7167485,-109.6508222,13-66-25-W3,Saskatchewan,250000,1949-11-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQKB,Edwards Lake,Undetermined,,Lake,Water Feature,LAKE,0cff0c69849c20c38b29f7953a5cdf76,59.1001715,-103.2005076,,Saskatchewan,250000,1968-01-19,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASAY,Edwin Creek,Undetermined,,Creek,Water Feature,RIV,5c88bbe9ba3411d892e2080020a0f4c9,56.5667842,-110.0008194,,Saskatchewan,250000,1944-12-09,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTM,Edworthy Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf03d849c20c397ec3890b2ff2c89,59.6669219,-108.0009319,,Saskatchewan,50000,1952-01-17,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTN,Edzell,Undetermined,,Locality,Populated Place,UNP,0c2beec7849c20c3aebc5e2e1f335182,52.1833781,-106.7672825,23-37-6-W3,Saskatchewan,50000,1963-12-09,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTO,Efraimson Island,Undetermined,,Island,Terrain Feature,ISL,0c2bf0c0849c20c3009f5e9aa5554bd2,56.3167597,-108.3840491,,Saskatchewan,250000,1958-06-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTP,Egg Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf07e849c20c3b21d18d01b346858,50.6667035,-104.0671985,4-20-15-W2,Saskatchewan,50000,1954-08-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTQ,Egg Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf13e849c20c3c713032d3776361c,53.4333825,-106.3672020,27-51-3-W3,Saskatchewan,250000,1968-04-17,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTR,Egg Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf0ff849c20c37f6fc93cc784431c,53.8833788,-102.3337784,"56,57-2,3-W2",Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTT,Egg Lake,Undetermined,,Lake,Water Feature,LAKE,226304ecc6be11d892e2080020a0f4c9,53.9500571,-107.0672281,"57-7,8-W3",Saskatchewan,250000,1978-06-09,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPWD,Egg Lake,Undetermined,,Lake,Water Feature,LAKE,0c2ff39c849c20c30264021aab0311fe,55.0833963,-105.5004701,,Saskatchewan,2000000,1968-09-24,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARXQ,Ehman Lake,Undetermined,,Lake,Water Feature,LAKE,0c30eb96849c20c3af351706ce992f0a,54.0500518,-105.9504935,58-27-W2,Saskatchewan,250000,1969-03-27,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTV,Ehnisz Island,Undetermined,,Island,Terrain Feature,ISL,0c2bf1ba849c20c3834af2257ad8c127,55.8500767,-104.0337555,,Saskatchewan,50000,1957-10-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTW,Eichendorf Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf2e5849c20c3f2885a5f3b5d7549,55.9500745,-105.9838510,,Saskatchewan,250000,1961-04-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTX,Eichler Island,Undetermined,,Island,Terrain Feature,ISL,0c2bf292849c20c39ace4a08bba9b788,56.9501067,-103.0503994,,Saskatchewan,50000,1960-04-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHTY,Eichler Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf325849c20c3de06ca12185978c7,56.5334436,-102.2170199,,Saskatchewan,50000,1958-06-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUB,Eightmile Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf37f849c20c3885fe29dc5231206,52.8000681,-108.4506876,44-17-W3,Saskatchewan,250000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUC,Einarson Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf406849c20c3d5df29ef5b9b7d59,57.3501071,-106.1005943,,Saskatchewan,250000,1958-04-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUD,Eins Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf3be849c20c32387e2ea22c98f40,52.0500557,-108.5173764,"35,36-18-W3",Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUE,Eisenhauer Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf484849c20c36cd034eb37ba4473,59.1334892,-104.9839542,,Saskatchewan,250000,1960-10-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOKL,Eisler Lake,Undetermined,,Lake,Water Feature,LAKE,0c2f91dd849c20c311fc6b8e4b1f2fea,55.6167433,-103.4170638,,Saskatchewan,250000,1956-01-19,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUF,Ekapo Creek,Undetermined,,Creek,Water Feature,RIV,0c2bf445849c20c302a8c1afeb7063ed,50.5833430,-102.6338322,,Saskatchewan,250000,1950-05-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUG,Ekapo Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf524849c20c316894844b4814ce0,50.3166813,-102.5671691,,Saskatchewan,1000000,1924-03-31,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAAWJ,Eklund Lake,Undetermined,,Lake,Water Feature,LAKE,0c27e2f0849c20c328b1265a3b34b341,59.3168299,-105.1006373,,Saskatchewan,250000,1935-01-10,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUH,Elaine Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf4c3849c20c38ea7c3a3b958ea2c,54.4500511,-106.3671729,63-3-W3,Saskatchewan,1000000,1932-01-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXBC,Elaine Lake Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,0d022fa8849c20c3ad27bd93a4382ed9,54.4301635,-106.3536076,,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAVZZ,Elaine Lake Road Corridor Game Preserve,Undetermined,,Game Preserve,Administrative Area,PARK,0c3297ee849c20c3279d9c9c7e6da98c,54.4500511,-106.3671729,,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXVX,Elak Dase 192A,Undetermined,,Indian Reserve,Administrative Area,IR,f1135ad0bbe211d892e2080020a0f4c9,55.8741686,-106.7544009,18-79-5-W3,Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HATPU,Elbourne,Undetermined,,Locality,Populated Place,UNP,682126a4d05511d892e2080020a0f4c9,51.1333729,-104.6338952,20-25-19-W2,Saskatchewan,250000,1981-02-10,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUK,Elbow,Undetermined,,Village,Populated Place,VILG,0c2bf57f849c20c311542a6a5154f6cd,51.1216333,-106.5976472,11-25-5-W3,Saskatchewan,1000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUM,Elbow Harbour,Undetermined,,Harbour,Water Feature,BAY,0c2bf662849c20c376c0ca09dc8b5917,51.1000313,-106.6006264,,Saskatchewan,50000,1970-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWEJ,Elbow Harbour Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,37546508c6ce11d892e2080020a0f4c9,51.1081956,-106.6075283,25-5-W3,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUN,Elbow Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf621849c20c380a397c37a195e47,52.4833430,-101.7171239,40-30-W,Saskatchewan,250000,1940-05-21,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWNV,Elbow Lake,Undetermined,,Organized Hamlet,Populated Place,HAM,08e3488dd05511d892e2080020a0f4c9,52.4916778,-101.7143528,,Saskatchewan,50000,1987-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUP,Elbow Lookout,Undetermined,,Cliff,Terrain Feature,CLF,0c2bf6d1849c20c3208cf0ea2916d484,51.1166980,-106.6006267,11-25-5-W3,Saskatchewan,50000,1970-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWBV,Elbow Wildlife Management Unit,Undetermined,,Wildlife Management Unit,Administrative Area,PARK,0c32a3cf849c20c362aa115e26fde384,51.0166979,-106.3006132,,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATIY,Elcapo No. 154,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31bc2c849c20c3d93ea384e2641223,50.5631930,-102.6849576,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUQG,Elcott,Undetermined,,Railway Point,Populated Place,UNP,0c323633849c20c312619ed1e9c5c84a,49.0500262,-102.3004417,24-1-3-W2,Saskatchewan,250000,1952-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARKE,Elder Lake,Undetermined,,Lake,Water Feature,LAKE,0c30b4b5849c20c3389b0b0d0302b9a2,59.6502086,-108.5507986,,Saskatchewan,250000,1944-11-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUT,Eldersley,Undetermined,,Hamlet,Populated Place,HAM,efbc2fc6d05311d892e2080020a0f4c9,52.8592360,-103.8195416,45-13-W2,Saskatchewan,250000,2011-02-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASYT,Eldon No. 471,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c318382849c20c3c60ca5bf1a7cba03,53.3175815,-109.3957270,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUU,Eldorado,Undetermined,,Hamlet,Populated Place,UNP,0c2bf847849c20c3edf7747d1e79eae8,59.5502279,-108.5008071,,Saskatchewan,250000,1953-06-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPFV,Eldred,Undetermined,,Locality,Populated Place,UNP,0cfef716849c20c3394e345ef6d90b14,53.5833857,-106.9672370,21-53-7-W3,Saskatchewan,250000,1956-10-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATIA,Eldred Lake,Undetermined,,Lake,Water Feature,LAKE,0c31b779849c20c36d8e51684afb2881,53.5667188,-106.9839053,16-53-7-W3,Saskatchewan,250000,1956-10-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOVH,Eldredge Lake,Undetermined,,Lake,Water Feature,LAKE,0c2fae10849c20c33c371a2d9c013d69,52.4666679,-102.5171351,40-4-W2,Saskatchewan,250000,1940-04-23,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPZS,Eldridge Lake,Undetermined,,Lake,Water Feature,LAKE,0c300a03849c20c3c973fcb6fe1f6b08,55.2000715,-103.9504116,,Saskatchewan,250000,1966-04-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASAO,Elefson Lake,Undetermined,,Lake,Water Feature,LAKE,a8dc2b70ba2f11d892e2080020a0f4c9,56.3917755,-102.0170096,,Saskatchewan,250000,1966-06-15,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUV,Elemer Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf807849c20c3e6f9f978a82d5c93,51.9667288,-109.1674127,34-23-W3,Saskatchewan,250000,1944-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUW,Elephant Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bf9e5849c20c32e6376e20fccd2e5,56.4000860,-103.8670896,,Saskatchewan,250000,1932-07-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUX,Elfros,Undetermined,,Village,Populated Place,VILG,0c2bf964849c20c3c701dbc1429d5925,51.7432611,-103.8607306,13-32-14-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATCK,Elfros No. 307,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c319924849c20c3f445298a8261afb4,51.7406308,-103.8857304,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUY,Eliason Island,Undetermined,,Island,Terrain Feature,ISL,0c2bfa81849c20c365bf50f98af0db23,55.3000690,-105.1171225,,Saskatchewan,250000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQLJ,Elizabeth Falls,Undetermined,,Falls,Water Feature,FALL,0c304f27849c20c3f4d8849e27cf70a2,59.1835914,-105.5507849,,Saskatchewan,1000000,1935-01-10,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHUZ,Elizabeth Portage,Undetermined,,Portage,Constructed Feature,ROAD,0c2bfa41849c20c3cf7522d40f1f7e90,59.1669322,-105.5674626,,Saskatchewan,250000,1935-01-10,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVB,Elk Hill,Undetermined,,Locality,Populated Place,UNP,0cfe9fd0849c20c310fc4f437cd70cc9,53.2833673,-104.2171371,36-49-16-W2,Saskatchewan,250000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATSE,Elk Lake,Undetermined,,Lake,Water Feature,LAKE,0c31ef23849c20c3551bab6cb2b38ab2,53.6833840,-106.2838538,30-54-2-W3,Saskatchewan,250000,1929-03-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATQZ,Elkona Lake,Undetermined,,Lake,Water Feature,LAKE,0c31e8a4849c20c367d3a63e69f830b3,52.6000222,-105.2005301,42-23-W2,Saskatchewan,250000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVD,Ell Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bfb54849c20c372fb380812f3695a,58.0334725,-107.1340396,,Saskatchewan,250000,1958-07-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASAQ,Ell Lake,Undetermined,,Lake,Water Feature,LAKE,0c30f94f849c20c355523bb4e90f63a7,52.3167362,-109.5007503,2-39-25-W3,Saskatchewan,250000,1965-05-31,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVC,Ell Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bfb95849c20c339edef21fd1e17fd,55.8667419,-104.5171077,,Saskatchewan,50000,1950-01-16,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASWQ,Ellard Lake,Undetermined,,Lake,Water Feature,LAKE,0c317bcc849c20c31243d38266e005d9,55.7667418,-104.2337626,,Saskatchewan,250000,1971-06-09,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARHZ,Ellefson Bay,Undetermined,,Bay,Water Feature,BAY,0c30a839849c20c3cc04cf8cef3fbda7,59.8001414,-108.8173764,,Saskatchewan,50000,1954-05-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVE,Ellefson Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bfd1e849c20c38a552dda49180648,56.8334391,-103.0337298,,Saskatchewan,250000,1960-04-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVF,Elleraas Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bfc27849c20c3a3fe611bfae62a5c,56.8500951,-106.6172713,,Saskatchewan,250000,1958-05-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVG,Ellingson Bay,Undetermined,,Bay,Water Feature,BAY,0c2bfe2f849c20c3f0f305497f7c016b,54.1833853,-105.1837888,,Saskatchewan,250000,1965-09-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVH,Ellinor Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bfdb7849c20c3729076ef923b0740,51.5666667,-103.2338275,4-30-9-W2,Saskatchewan,250000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUAV,Elliot Bay,Undetermined,,Bay,Water Feature,BAY,0c3209ce849c20c3368b94c4e63adccc,59.3835348,-108.7674485,,Saskatchewan,250000,1944-11-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVI,Elliot Creek,Undetermined,,Creek,Water Feature,RIV,0c2bff55849c20c30b7f32c05196d489,59.3835386,-108.7341159,,Saskatchewan,50000,1964-02-18,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVJ,Elliot Lake,Undetermined,,Lake,Water Feature,LAKE,0c2bff14849c20c3bb7c85d92c840332,59.4002045,-108.7174419,,Saskatchewan,50000,1964-02-18,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVN,Elliot Lake,Undetermined,,Lake,Water Feature,LAKE,0c2c0036849c20c3577addacbf791fd5,52.3833895,-107.7006510,29-39-12-W3,Saskatchewan,50000,1974-12-16,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUAW,Elliot Point,Undetermined,,Point,Terrain Feature,CAPE,0c320983849c20c315259b8abcaa1d87,59.3835331,-108.7507854,,Saskatchewan,250000,1944-11-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVK,Elliott Bay,Undetermined,,Bay,Water Feature,BAY,0c2bffe8849c20c3e7013d97b0586b12,56.8501038,-103.1004011,,Saskatchewan,50000,1967-04-21,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVL,Elliott Falls,Undetermined,,Falls,Water Feature,FALL,0c2bffa8849c20c3bd11ca54e9302959,56.0167407,-105.8171724,,Saskatchewan,250000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVM,Elliott Island,Undetermined,,Island,Terrain Feature,ISL,0c2c0076849c20c34941d9e86271b659,55.6334026,-106.4838653,,Saskatchewan,250000,1951-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOYV,Elliott Lake,Undetermined,,Lake,Water Feature,LAKE,2457d03ec6be11d892e2080020a0f4c9,56.4500980,-102.7170433,,Saskatchewan,250000,1967-07-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARMW,Ellis Bay,Undetermined,,Bay,Water Feature,BAY,0cff1e12849c20c35287c229f5310d59,59.6001235,-109.2006508,,Saskatchewan,250000,1944-11-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVO,Ellis Bay,Undetermined,,Bay,Water Feature,BAY,0c2c013f849c20c365f313ad37027045,56.9001020,-103.3004122,,Saskatchewan,50000,1967-04-21,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVP,Ellis Island,Undetermined,,Island,Terrain Feature,ISL,0c2c00b5849c20c3d535804a953a8f9d,54.8834011,-103.2170743,,Saskatchewan,250000,1952-12-11,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYJR,Ellis Lake,Undetermined,,Lake,Water Feature,LAKE,0fdc6417849c20c3683e3203c94071c5,59.6571375,-103.3111072,,Saskatchewan,50000,2002-10-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVQ,Ellis Lake,Undetermined,,Lake,Water Feature,LAKE,0c2c01f0849c20c31c1a1bcd825b0d9b,55.0834017,-104.4837622,,Saskatchewan,250000,1952-03-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPPE,Ellis Peninsula,Undetermined,,Peninsula,Terrain Feature,CAPE,0c2fdb2b849c20c362ba4eb9de2808a9,55.6000700,-106.5172056,76-4-W3,Saskatchewan,250000,1963-02-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVS,Ellisboro,Undetermined,,Locality,Populated Place,UNP,4e0560bdc6cd11d892e2080020a0f4c9,50.5333550,-103.2338490,17-18-9-W2,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVT,Ells Lake,Undetermined,,Lake,Water Feature,LAKE,0c2c0239849c20c3d7d660ae07b73878,57.3334462,-109.7008091,,Saskatchewan,250000,1965-10-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVV,Elm Creek,Undetermined,,Creek,Water Feature,RIV,b164c541ba2f11d892e2080020a0f4c9,53.7694900,-101.7712597,24-55-30-W1,Saskatchewan,250000,1993-05-18,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASVH,Elm Lake,Undetermined,,Lake,Water Feature,LAKE,0c317749849c20c3cc7879b28d1dde5a,53.7333780,-101.9004324,55-30-W,Saskatchewan,250000,1950-04-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVW,Elm Portage,Undetermined,,Portage,Constructed Feature,ROAD,0c2c030a849c20c34c1afca136babad2,53.9333798,-102.3671103,57-3-W2,Saskatchewan,50000,1961-11-21,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVX,Elm Springs,Undetermined,,Locality,Populated Place,UNP,0c2c02ab849c20c31c540ccb1cc6722d,49.3666955,-106.2005863,14-5-2-W3,Saskatchewan,250000,1954-07-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHVZ,Elmhurst,Undetermined,,Locality,Populated Place,UNP,0c2c034a849c20c36d45032fcd6000f3,53.6500921,-108.7340402,9-54-19-W3,Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWA,Elmore,Undetermined,,Locality,Populated Place,UNP,0c2c0496849c20c389fdf2c60ada094e,49.0000230,-101.6337636,1-1-32-W,Saskatchewan,250000,1955-01-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATKI,Elmsthorpe No. 100,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31c410849c20c33973a7034a5159ee,49.8922260,-105.0252939,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWB,Elrick Lake,Undetermined,,Lake,Water Feature,LAKE,0c2c0389849c20c33dfb42841985fcba,54.2333884,-104.8171085,61-19-W2,Saskatchewan,250000,1952-03-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWC,Elrose,Undetermined,,Town,Populated Place,TOWN,0c2c04d7849c20c3048a0e6c9ee86e39,51.2014769,-108.0332056,9-26-15-W3,Saskatchewan,1000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWHR,Elrose Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,0c32ac0f849c20c3cdce04fd7975fbfa,51.1958818,-108.0298519,26-15-W3,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWD,Elsey Lake,Undetermined,,Lake,Water Feature,LAKE,ef19f1ccd05211d892e2080020a0f4c9,52.9834129,-109.3174055,20-46-23-W3,Saskatchewan,250000,1975-01-09,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWE,Elsie Lake,Undetermined,,Lake,Water Feature,LAKE,0c2c0518849c20c342426dab59c11e13,49.3833657,-104.5672008,"12,13-5-20-W2",Saskatchewan,250000,1952-03-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQMW,Elstow,Undetermined,,Hamlet,Populated Place,UNP,0cff1051849c20c39b425944417450c8,51.9889861,-106.0578972,10-35-1-W3,Saskatchewan,250000,2014-12-16,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWG,Elto Island,Undetermined,,Island,Terrain Feature,ISL,0c2c05da849c20c3fba025c001acbd0a,59.4335963,-108.4174874,,Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWH,Elusive Lake,Undetermined,,Lake,Water Feature,LAKE,0cfea013849c20c30dea6e1c2b52bce8,59.6169148,-108.2675530,,Saskatchewan,50000,1955-09-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWI,Emar Lake,Undetermined,,Lake,Water Feature,LAKE,0c2c061a849c20c326b60e94bf248372,59.5835736,-108.4008420,,Saskatchewan,50000,1957-03-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWK,Emerald Lake,Undetermined,,Lake,Water Feature,LAKE,0c2c0834849c20c3b09bfcd710d7c548,53.1833820,-106.9672443,,Saskatchewan,250000,1967-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASTB,Emerald Lake Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,0c316e53849c20c305cb865d989f8ce3,53.1806042,-106.9630775,48-7-W3,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATDC,Emerald No. 277,Undetermined,,Rural Municipality,Administrative Area,MUN2,0cff38df849c20c3f4fdca0c6b522938,51.5296355,-103.9008995,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWL,Emerson Bay,Undetermined,,Bay,Water Feature,BAY,0c2c0659849c20c334ed243d120cfdb6,54.6833953,-102.8670887,,Saskatchewan,50000,1966-04-18,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARLS,Emerson Lake,Undetermined,,Lake,Water Feature,LAKE,0c30bcfc849c20c3c12f4ec44fcf5d30,59.7001984,-102.9505383,,Saskatchewan,250000,1950-04-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAAAG,Emma Lake,Undetermined,,Hamlet,Populated Place,UNP,0c27c13f849c20c3b5aa7e3b5db9cc7e,53.5667150,-105.8838294,11-53-27-W2,Saskatchewan,250000,1982-07-14,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAHWM,Emma Lake,Undetermined,,Lake,Water Feature,LAKE,0c2c08b3849c20c3f802474ee410aae7,53.6000488,-105.9004957,"53,54-27-W2",Saskatchewan,1000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPFW,Emma Lake (Murray Point) Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,58c4454bc6ce11d892e2080020a0f4c9,53.6039137,-105.9266360,28-53-27-W2,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
